n_words,n_sents,flesch_re,sentiment,gase,pti,teg,rci,pai,nava,nava_arc,lewi_idx,lewi_drop,cd_index,vads,ties,attachment,horsemen_total,criticism,contempt,defensiveness,stonewalling,vader_score,nrc_score,liwc_score,emo_anger,emo_sadness,emo_fear,emo_joy,emo_trust,emo_disgust,emo_surprise,emo_anticipation,id,gold_sentiment,gold_emotion
18,2,75.5,-0.5356,0.3097,0.6667,0.1536,0.125,0.3333,,NA,,,0.0,1.0,0.0,anxious,0,0,0,0,0,-0.8074,-0.0556,0.0,0,2,1,0,0,0,0,0,is_0066,neu,41061|1|4|61|2|20|1|2|5|5|1|4|4|4|4|1|0|1|1|1|0|1|0|0|1|1|3|3|1|1|3|1|2|2|0|1|sadness|4|4|0410614|after hearing about the death of my grandfather.  first i could á not believe it
5,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0067,neu,41061|1|4|61|2|20|1|2|5|5|1|5|1|1|1|2|0|0|2|0|0|0|0|2|1|1|2|3|2|2|5|1|1|2|3|0|disgust|1|1|0410615|in the evening
11,1,80.3,0.0,0.7,0.6667,0.0,0.0,0.4921,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0068,neu,41061|1|4|61|2|20|1|2|5|5|1|7|1|3|3|3|1|2|2|1|1|0|0|3|2|2|2|2|1|3|4|1|3|3|3|1|guilt|3|3|0410617|at my temporary job
11,1,41.9,0.3612,0.7917,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,avoidant,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,is_0069,neu,41062|1|4|62|2|19|6|1|7|1|0|1|1|4|4|0|0|2|3|1|1|0|0|2|1|2|3|1|1|1|5|3|1|3|2|0|joy|4|4|0410621|i met a dear friend of mine after a long time.  i expressed my feelings á in our own usual way
16,2,66.5,-0.2107,0.6368,0.0,0.4215,0.0,0.0,,NA,,,0.0,0.0,0.0,secure,0,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,is_0070,neu,41062|1|4|62|2|19|6|1|7|1|0|4|3|4|4|3|1|2|2|0|0|1|0|0|1|2|3|3|2|1|1|1|1|1|0|2|sadness|4|4|0410624|my sweetheart left me
15,2,75.1,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.2,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0071,neu,41062|1|4|62|2|19|6|1|7|1|0|5|3|2|2|0|0|1|0|0|0|0|0|0|0|2|3|0|1|3|4|3|2|2|0|0|disgust|2|2|0410625|out of sheer curiosity
8,1,82.4,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0072,neu,41062|1|4|62|2|19|6|1|7|1|0|6|3|2|1|3|0|1|2|1|0|1|1|0|2|2|3|3|2|1|2|3|1|2|2|1|shame|2|1|0410626|after having quarelled unnecessarily and without any reason
5,1,83.3,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0073,neu,11065|1|1|65|1|21|8|2|4|4|2|3|4|4|3|3|0|0|3|0|0|0|0|2|2|2|3|3|3|2|5|2|2|1|0|0|anger|4|3|0110653|i had a very heavy work load and two colleagues
22,1,57.6,0.0,0.6818,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,avoidant,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0074,neu,11065|1|1|65|1|21|8|2|4|4|2|6|4|2|2|3|1|2|2|0|0|0|0|0|3|1|3|2|1|1|3|2|1|2|1|1|shame|2|2|0110656|when i overtook a car on the mainroad
7,1,91.0,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0075,neu,11065|1|1|65|1|21|8|2|4|4|2|7|1|4|1|2|0|0|0|0|0|0|0|0|3|1|3|2|2|4|3|3|1|0|0|0|guilt|4|1|0110657|i saw a neighbour
20,1,85.0,0.0,0.6818,0.75,0.0,0.0,0.3333,,NA,,,0.0,0.15,0.0,avoidant,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0076,neu,11066|1|1|66|1|32|8|0|4|6|2|2|1|1|3|3|0|0|1|0|0|0|0|1|2|1|3|0|1|3|1|1|0|1|0|0|fear|1|3|0110662|when i was cycling to school
4,1,12.4,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0077,neu,11066|1|1|66|1|32|8|0|4|6|2|3|3|2|3|2|0|0|2|1|0|0|0|1|1|3|3|3|0|0|5|0|3|1|3|0|anger|2|3|0110663|when i was deputy manager during the summer
7,1,100,0.296,0.5388,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,is_0078,neu,11070|1|1|70|2|28|1|1|6|6|2|7|2|4|3|1|0|0|0|1|0|0|0|0|2|2|3|3|3|2|1|3|1|2|3|0|guilt|4|3|0110707|i do not have the time for other people's problems.  my á mother-in-law is sometimes depressed and i do not have the time
16,2,100,0.0,0.7,0.75,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0079,neu,11024|1|1|24|2|26|1|2|7|6|2|2|1|1|3|1|0|1|0|0|0|0|0|0|2|1|3|2|0|4|4|0|0|0|0|0|fear|1|3|0110242|when i was travelling by tram
4,1,54.7,-0.4588,0.5624,0.5,0.0,0.0,0.3333,,NA,,,0.0,1.0,0.0,anxious,0,0,0,0,0,-0.5859,-0.25,-1.0,1,0,0,0,0,0,0,0,is_0080,neu,11025|1|1|25|2|21|1|2|7|6|2|3|1|2|2|0|1|0|1|0|0|1|0|0|3|2|3|0|3|2|2|1|1|1|0|2|anger|2|2|0110253|when i am accused of something i have not done
23,2,99.5,0.0,0.7,0.75,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0081,neu,11025|1|1|25|2|21|1|2|7|6|2|4|1|3|2|0|1|0|0|0|0|0|0|0|2|2|3|3|1|3|5|1|1|0|3|1|sadness|3|2|0110254|when i began to read a thick book
13,2,96.1,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0082,neu,11027|1|1|27|1|21|1|2|6|6|1|2|1|1|3|3|0|1|0|0|0|0|0|0|2|2|3|2|1|0|3|2|2|2|1|0|fear|1|3|0110272|i was going home by car late one night when it was cold
7,1,66.8,-0.6124,0.5163,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,-0.5859,0.0,0.0,0,1,0,0,0,0,0,0,is_0083,neu,11029|1|1|29|2|32|1|2|4|4|1|4|4|3|4|0|1|0|1|1|1|0|0|0|3|2|2|3|1|0|3|1|1|2|0|1|sadness|3|4|0110294|i wanted to be pregnant and did not succeed
7,1,91.0,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0084,neu,11029|1|1|29|2|32|1|2|4|4|1|5|2|1|4|1|2|0|0|0|0|0|0|0|3|1|3|2|0|3|4|1|2|1|0|2|disgust|1|4|0110295|in a warm bus full of people
22,2,68.8,0.064,0.7192,0.5,0.128,0.0,0.3333,,NA,,,0.0,0.1364,0.0,anxious,0,0,0,0,0,0.0258,0.0,0.0,0,0,0,0,0,0,0,1,is_0085,neu,11029|1|1|29|2|32|1|2|4|4|1|6|3|3|4|3|0|1|0|1|0|0|0|0|2|1|3|2|2|0|1|3|1|1|0|0|shame|3|4|0110296|i complained about a colleague's behaviour as she goes back on á her word
20,2,99.4,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0086,neu,11030|1|1|30|2|25|8|2|7|1|1|2|4|3|4|2|1|0|0|1|0|0|0|0|3|1|3|0|3|1|2|1|1|0|0|1|fear|3|4|0110302|when i was cycling through the park late one night
9,1,94.3,0.0,0.7,0.75,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0087,neu,11031|1|1|31|2|20|1|1|8|8|1|4|3|4|4|0|2|0|3|1|1|1|0|0|2|3|3|1|1|1|5|1|3|2|1|3|sadness|4|4|0110314|when i left new york
10,1,61.3,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0088,neu,11033|1|1|33|2|27|1|2|5|6|1|5|4|2|3|0|1|1|3|1|0|0|0|1|2|1|3|2|1|3|3|3|2|1|2|1|disgust|2|3|0110335|when i was working as a nurse in a mental hospital
13,1,89.5,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0089,neu,11033|1|1|33|2|27|1|2|5|6|1|6|4|4|3|4|2|1|2|1|0|1|0|0|1|1|3|0|1|1|1|1|1|1|1|3|shame|4|3|0110336|at primary school
5,1,100,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0090,neu,11034|1|1|34|2|31|1|1|7|6|1|3|2|3|4|1|1|0|1|1|0|0|1|0|1|2|3|2|3|3|1|3|1|1|3|1|anger|3|4|0110343|when
4,1,75.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0091,neu,11034|1|1|34|2|31|1|1|7|6|1|5|3|1|2|0|1|0|0|1|0|0|0|0|3|2|3|0|0|2|4|2|2|1|0|1|disgust|1|2|0110345|at a certain person's lack of cleanliness
8,1,82.4,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0092,neu,11034|1|1|34|2|31|1|1|7|6|1|6|2|1|1|0|0|2|1|0|0|0|0|1|3|1|3|2|1|1|4|2|1|1|3|0|shame|1|1|0110346|when i made the same mistake that i had accused someone else of
6,1,59.7,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0093,neu,11035|1|1|35|1|32|1|2|8|6|1|5|4|3|2|1|0|0|0|0|0|0|1|1|3|3|3|3|1|2|5|1|1|1|0|0|disgust|3|2|0110355|my parents attitude towards each other when they should become á reconciled
12,1,81.9,0.2023,0.7607,0.6667,0.0,0.0,0.3333,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.3612,0.0,0.0,0,0,0,0,0,0,0,0,is_0094,neu,11036|1|1|36|1|21|1|1|4|4|1|7|4|4|2|0|0|0|0|1|0|0|0|1|2|1|0|0|2|4|2|2|0|1|0|0|guilt|4|2|0110367|as the only person in my family into academics
19,1,89.6,-0.765,0.4705,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.7895,0.0,anxious,0,0,0,0,0,-0.8225,-0.1053,-0.9999,2,0,0,0,0,0,0,0,is_0095,neu,11037|1|1|37|2|21|1|1|7|6|1|3|4|1|4|1|0|0|1|0|0|0|0|0|3|1|3|2|3|2|1|2|1|1|0|0|anger|1|4|0110373|when we were in high school a few guys sometimes provoked a á friend of mine.  they called her a pig and then grunted.  this á irritated most of the girls.  once
9,1,84.9,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0833,0.3333,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0096,neu,11037|1|1|37|2|21|1|1|7|6|1|6|4|4|3|0|0|0|0|0|0|0|0|0|0|0|3|0|3|1|4|3|1|0|0|0|shame|4|3|0110376|when i complained to my mother about how untidy the kitchen á loooked
13,1,89.5,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0097,neu,11037|1|1|37|2|21|1|1|7|6|1|7|1|3|2|0|0|0|0|0|0|0|0|0|1|1|3|0|0|1|1|3|2|1|0|0|guilt|3|2|0110377|as i could not be home before midnight i called home at 11.30 and á asked them to leave the door open so that i could get in.  i á actually woke up the whole family by calling them so late.  my á mother could not go back to sleep
18,1,94.6,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0098,neu,11040|1|1|40|2|32|8|2|7|6|1|3|4|4|4|3|0|2|4|0|0|1|1|1|1|1|3|1|3|2|0|3|3|1|3|1|anger|4|4|0110403|when my father asked me if i was a communist
13,1,89.5,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.2308,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0099,neu,11040|1|1|40|2|32|8|2|7|6|1|4|3|4|4|3|2|2|2|1|0|0|0|0|3|2|3|3|2|0|1|2|1|1|1|2|sadness|4|4|0110404|when i applied for a job which i thought i had a good chance of á getting
7,1,54.7,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0100,neu,11042|1|1|42|1|29|1|1|1|2|0|4|2|4|3|0|0|0|0|0|0|0|0|0|1|3|3|3|3|4|5|0|2|2|0|0|sadness|4|3|0110424|the elections of 1982 and 1985.  the thought of what a social á democrat and communist majority could achieve
4,1,75.9,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0101,neu,11045|1|1|45|2|26|0|2|8|4|1|1|3|3|3|1|0|1|2|1|1|0|0|2|1|1|3|1|0|3|3|0|3|3|0|0|joy|3|3|0110451|when i was offered a high position of trust
8,2,86.5,0.2894,0.7868,0.5,0.5789,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.6597,0.125,0.9999,0,0,0,1,0,0,0,0,is_0102,neu,11046|1|1|46|2|24|1|2|7|7|2|1|3|2|4|1|0|1|1|0|1|0|0|0|1|1|1|1|1|0|4|1|3|0|0|0|joy|2|4|0110461|[ cycling in the spring sunshine gives me such delight.  á happiness is to be healthy
13,1,76.5,-0.4588,0.5624,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,-0.5106,-0.0769,-0.9999,0,0,1,0,0,0,0,0,is_0103,neu,11046|1|1|46|2|24|1|2|7|7|2|2|2|3|4|2|1|0|3|0|0|1|0|1|1|3|3|3|1|0|5|2|1|2|3|2|fear|3|4|0110462|when my relationship with my family is very poor i often fear á being excluded from the group
10,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0104,neu,11046|1|1|46|2|24|1|2|7|7|2|3|2|1|4|2|1|2|2|0|0|0|0|2|1|1|3|0|0|2|5|1|3|1|1|1|anger|1|4|0110463|recently when my sister
5,1,66.4,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0105,neu,11046|1|1|46|2|24|1|2|7|7|2|7|2|2|3|0|0|2|0|0|0|0|1|0|1|1|3|0|1|1|5|1|2|3|0|0|guilt|2|3|0110467|when
26,1,86.1,0.3612,0.8084,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.4767,0.0,0.9997,0,0,0,1,0,0,0,0,is_0106,neu,11047|1|1|47|1|26|1|2|7|6|2|1|3|3|4|3|0|0|1|0|1|0|0|0|2|2|1|1|1|4|4|0|2|3|3|0|joy|3|4|0110471|on a boat trip to denmark
34,2,85.1,0.064,0.6919,0.75,0.128,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,is_0107,neu,11047|1|1|47|1|26|1|2|7|6|2|2|4|1|4|3|0|0|1|1|0|0|1|1|1|1|3|3|2|3|2|1|2|2|0|0|fear|1|4|0110472|a rainy day
5,1,100,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0108,neu,11048|1|1|48|2|32|1|2|5|1|1|5|1|4|4|3|2|1|4|1|0|1|0|2|2|1|3|3|2|1|0|2|1|1|0|3|disgust|4|4|0110485|i had some sort of a stomach virus last week and  i vomited in á college in the morning
28,2,99.0,0.0129,0.4743,0.6667,0.0258,0.0,0.3333,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,-0.4023,0.0357,0.0,0,0,0,1,2,0,0,0,is_0109,neu,11049|1|1|49|2|25|8|2|6|1|0|3|3|4|3|4|1|2|2|1|0|0|0|0|3|2|3|1|1|0|0|3|3|0|3|1|anger|4|3|0110493|when it became clear that a man had used many people sexually á and psychologically
5,1,100,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0110,neu,11049|1|1|49|2|25|8|2|6|1|0|6|4|4|3|0|0|0|1|0|0|1|0|0|2|1|3|0|0|0|4|0|1|2|0|1|shame|4|3|0110496|when as an 8 year old
6,1,87.9,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0111,neu,11049|1|1|49|2|25|8|2|6|1|0|7|4|4|4|0|0|0|3|1|0|1|0|0|1|0|3|0|1|0|1|3|1|1|1|1|guilt|4|4|0110497|when as a 7 year old
19,1,80.7,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.3158,0.0,anxious,0,0,0,0,0,0.4404,0.0526,0.9998,0,0,0,0,0,0,0,0,is_0112,neu,11051|1|1|51|2|22|1|2|8|8|1|1|4|3|3|2|0|2|1|1|0|0|0|2|3|1|1|1|1|3|4|1|3|3|0|0|joy|3|3|0110511|when i began dansing
12,1,74.8,0.0,0.7,0.0,0.0,0.0,0.1515,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0113,neu,11051|1|1|51|2|22|1|2|8|8|1|3|2|3|2|0|0|2|1|1|0|0|0|0|2|3|2|3|1|2|1|1|0|1|2|0|anger|3|2|0110513|when i was forced to call the telephone company about a bill á concerning a disconnected phone belonging to my landlord.  the á bill was four months overdue and in the meanwhile he had been á using my phone
24,1,80.3,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0114,neu,11057|1|1|57|1|26|7|2|5|6|1|1|1|4|3|0|0|1|2|1|1|0|0|1|1|3|1|0|1|2|5|1|3|2|3|0|joy|4|3|0110571|yesterday
5,1,66.4,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,1.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0115,neu,11074|1|1|74|2|23|1|2|7|6|2|1|1|3|2|0|0|1|1|1|1|0|0|0|1|0|1|1|1|0|4|1|3|3|3|0|joy|3|2|0110741|i feel unbelievably happy about the relationship between my á boyfriend and me
9,1,94.3,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.6667,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0116,neu,11074|1|1|74|2|23|1|2|7|6|2|3|1|3|3|3|1|0|2|1|0|1|0|1|1|1|3|3|2|2|1|2|1|2|0|2|anger|3|3|0110743|when i argue with my boyfriend
9,1,84.9,-0.4588,0.5624,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,-0.5106,-0.1111,-0.9999,0,0,1,0,0,0,0,0,is_0117,neu,41078|1|4|78|2|29|1|2|5|4|9|2|1|1|2|1|1|0|2|0|0|0|0|0|2|2|3|2|2|4|4|2|0|0|0|1|fear|1|2|0410782|when i have to leave the baby in the carriage and go shopping
7,1,100,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0118,neu,41079|1|4|79|1|20|1|2|7|6|2|1|2|4|3|0|0|1|2|1|1|0|0|2|1|3|1|3|1|2|4|0|3|3|3|0|joy|4|3|0410791|during the christmas holidays
6,1,87.9,0.0,0.7,0.0,0.0,0.0,0.0,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0119,neu,41079|1|4|79|1|20|1|2|7|6|2|2|2|2|3|2|0|1|2|1|1|0|0|2|1|1|3|0|1|0|1|0|0|2|3|0|fear|2|3|0410792|we were driving a car of a friend of mine when we turned in the á wrong direction towards an unknown district
9,1,94.3,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0120,neu,41079|1|4|79|1|20|1|2|7|6|2|4|4|3|4|0|1|0|1|1|1|0|0|0|1|2|3|0|2|0|4|0|2|3|2|1|sadness|3|4|0410794|my grandfather died
5,1,100,-0.4939,0.3018,0.5,0.0,0.0,0.3333,,NA,,,0.0,1.0,0.0,anxious,0,0,0,0,0,-0.5423,0.0,0.0,0,1,1,0,0,0,0,0,is_0121,neu,41079|1|4|79|1|20|1|2|7|6|2|6|3|4|3|1|1|2|0|1|0|0|0|0|2|0|3|3|0|1|3|2|1|1|0|1|shame|4|3|0410796|i insulted a couple of good friends of mine and even tried to hit á them when i was drunk.  the next day
14,2,91.0,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.4286,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0122,neu,41080|1|4|80|2|20|8|2|6|1|2|1|1|1|1|0|0|1|1|0|1|0|0|0|1|1|1|1|1|3|4|1|3|3|1|0|joy|1|1|0410801|in the underground's escalator
20,1,93.5,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0123,neu,41080|1|4|80|2|20|8|2|6|1|2|3|1|2|2|0|0|0|0|0|0|0|0|0|1|2|3|0|3|2|4|2|2|1|2|0|anger|2|2|0410803|in the student kitchen that we share
13,1,96.0,0.0,0.7,0.6667,0.0,0.0,0.4783,,NA,,,0.0,0.4615,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0124,neu,41080|1|4|80|2|20|8|2|6|1|2|5|1|3|4|0|0|0|0|0|0|0|0|1|1|3|3|0|2|2|4|0|2|1|3|0|disgust|3|4|0410805|during the week-end at home
11,1,80.3,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0833,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0125,neu,41080|1|4|80|2|20|8|2|6|1|2|7|1|4|4|0|0|0|0|0|0|0|0|0|2|3|1|3|2|1|2|0|1|2|0|0|guilt|4|4|0410807|i ate a runeberg's cake
22,1,96.1,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.1364,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0126,neu,81001|1|8|1|2|22|2|2|6|6|1|2|2|1|3|0|0|0|0|0|0|0|0|0|0|3|3|0|0|4|5|0|0|0|0|0|fear|1|3|0810012|at about nine p.m.
6,1,100,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0127,neu,81036|1|8|36|2|20|2|2|5|1|1|5|3|4|3|4|1|0|3|1|0|0|1|2|1|1|3|0|3|3|2|3|0|1|3|1|disgust|4|3|0810365|when i went home by train from sicilia
7,2,70.3,0.0,0.7,0.3333,0.0,0.0,0.3333,,NA,,,0.0,0.0,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0128,neu,81037|1|8|37|2|19|2|2|2|1|1|1|2|4|3|1|0|1|1|0|1|0|0|0|1|1|1|0|0|2|4|0|3|3|3|0|joy|4|3|0810371|a person with whom i had been on bad terms
15,1,95.7,0.0,0.7,0.6667,0.0,0.0,0.3333,,NA,,,0.0,0.2,0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0129,neu,81037|1|8|37|2|19|2|2|2|1|1|2|3|4|2|2|1|1|2|0|0|0|0|1|1|1|3|3|0|4|5|0|0|3|3|1|fear|4|2|0810372|a friend's father had died
17,2,83.7,-0.2929,0.6121,0.5,0.5859,0.0,0.3333,,NA,,,0.0,0.5294,-0.0,anxious,0,0,0,0,0,-0.836,-0.1176,-0.9999,1,0,0,0,0,0,0,0,is_0130,neu,81038|1|8|38|2|24|2|2|8|6|1|3|2|1|3|0|0|0|0|0|0|0|0|0|1|1|3|2|3|2|4|2|2|0|0|0|anger|1|3|0810383|i moved to a flat. a friend who had lived there before
18,2,100,-0.2384,0.6285,0.3333,0.4767,0.0,0.3333,,NA,,,0.0,0.8333,0.0,anxious,0,0,0,0,0,-0.5423,-0.0556,-0.9998,0,1,0,0,0,0,0,0,is_0131,neu,81038|1|8|38|2|24|2|2|8|6|1|4|3|4|3|0|0|0|2|0|1|1|0|0|2|2|3|1|0|3|4|0|3|2|0|1|sadness|4|3|0810384|my father had a complicated operation. a long time before and á also a long time after that
7,1,91.0,0.0,0.7,0.5,0.0,0.0,0.3333,,NA,,,0.0833,0.0,-0.0,anxious,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,is_0132,neu,81038|1|8|38|2|24|2|2|8|6|1|6|2|4|4|2|0|2|3|0|1|0|0|1|1|1|3|1|1|0|5|1|3|0|2|0|shame|4|4|0810386|quite recently i realized that i had had some erroneous views á about life. for instance
